Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Cor (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
anamnese-peim-e-intradermoterapia,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,368.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/Anamnese_PEIM_e_Intradermoterapia_2.webp?v=1749154166,3,Anamnese PEIM e Intradermoterapia,,,,,,,,,,,,,,,,,,kg,,,
anamnese-peim-e-intradermoterapia,,,,,,,,,5 Blocos,,,,,,,,,3500.0,,0,deny,manual,598.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-peim-e-intradermoterapia,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,998.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-de-harmonizacao-facial,"Anamnese de Harmonização Facial • Verso com plano de tratamento, pagamento e consentimento","<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>A anamnese estética facial e corporal, com verso com plano de tratamento, pagamento e consentimento é impressa em papel offset paperfect® com 90g/m².<br><br>Cada bloco contém 100 folhas em formato A4 (20x30cm) com impressão frente e verso.<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2. Personalização profissional</strong></p>
<p class="""" data-end=""551"" data-start=""497"">Você pode personalizar seu material de três formas:</p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquirindo um logotipo exclusivo</strong><span> </span>em nossa loja — utilizamos sua nova identidade visual e paleta de cores;</p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Enviando um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;</p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexando até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca.</p>
</li>
</ul>
<p class="""" data-end=""1134"" data-start=""939"">Você receberá a arte para aprovação via WhatsApp em até<span> </span><strong data-end=""1011"" data-start=""995"">2 dias úteis</strong>, com possibilidade de ajustes antes da produção.<br><br data-end=""1063"" data-start=""1060""><strong>Não é possível fracionar a quantidade com dados / artes diferentes.</strong></p>
<p data-end=""1153"" data-start=""1136""><strong data-end=""1153"" data-start=""1140"">3. Prazos</strong></p>
<p class="""" data-end=""1200"" data-start=""1155"">Produção em até 12 dias úteis + Correios.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","anamnesecorporal, anamnesefacial, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,-1,deny,manual,189.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/Anamnese_de_Harmoniza_o_Facial.webp?v=1749154913,1,Anamnese de Harmonização Facial,false,Anamnese de Harmonização Facial ,"Anamnese de Harmonização Facial  com verso com plano de tratamento, pagamento e consentimento. Enviamos para todo o Brasil.",,,,,,,,,,,,,,,kg,,,active
anamnese-de-harmonizacao-facial,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,293.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/Anamnese_de_Harmoniza_o_Facial_2.webp?v=1749154923,2,Anamnese de Harmonização Facial,,,,,,,,,,,,,,,,,,kg,,,
anamnese-de-harmonizacao-facial,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,368.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/Anamnese_de_Harmoniza_o_Facial_3.webp?v=1749154937,3,Anamnese de Harmonização Facial,,,,,,,,,,,,,,,,,,kg,,,
anamnese-de-harmonizacao-facial,,,,,,,,,5 Blocos,,,,,,,,,3500.0,,0,deny,manual,598.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-de-harmonizacao-facial,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,998.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
termo-de-consentimento-para-intradermoterapia,Termo de consentimento para intradermoterapia,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>O termo de consentimento para intradermoterapia é impresso em papel offset paperfect® com 90g/m². Não acompanha carbono.<br><br><meta charset=""utf-8"">Cada bloco contém 100 folhas em formato A4 (21x29,7cm).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2. Personalização profissional</strong></p>
<p class="""" data-end=""551"" data-start=""497"">Você pode personalizar seu material de três formas:</p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquirindo um logotipo exclusivo</strong><span> </span>em nossa loja — utilizamos sua nova identidade visual e paleta de cores;</p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Enviando um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;</p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexando até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca.</p>
</li>
</ul>
<p class="""" data-end=""1134"" data-start=""939"">Você receberá a arte para aprovação via WhatsApp em até<span> </span><strong data-end=""1011"" data-start=""995"">2 dias úteis</strong>, com possibilidade de ajustes antes da produção.<br><br data-end=""1063"" data-start=""1060""><strong>Não é possível fracionar a quantidade com dados / artes diferentes.</strong></p>
<p data-end=""1153"" data-start=""1136""><strong data-end=""1153"" data-start=""1140"">3. Prazos</strong></p>
<p class="""" data-end=""1200"" data-start=""1155"">Produção em até 12 dias úteis + Correios.</p>
</div>
</div>
</div>",med logos,Office Supplies > General Office Supplies > Paper Products > Stationery,"","product, termo",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/intradermoterapia-termo-consentimento.webp?v=1749992672,1,Termo de consentimento para intradermoterapia,false,,"Termo de consentimento para intradermoterapia ideal para profissionais de saúde, estética e harmonização, que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
termo-de-consentimento-para-intradermoterapia,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
termo-de-consentimento-para-intradermoterapia,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
termo-de-consentimento-para-intradermoterapia,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
termo-de-consentimento-para-intradermoterapia,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
consentimento-para-harmonizacao-corporal,Termo de consentimento para harmonização corporal,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>O termo de consentimento para harmonização corporal é impresso em papel offset paperfect® com 90g/m².<br><br><meta charset=""utf-8"">Cada bloco contém 100 folhas em formato A4 (21x29,7cm).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","esteta, papelaria-hof, papelariadermato, product, termo",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/termo-consentimento-harmonizacao-corporal.webp?v=1749989646,1,Termo de consentimento para harmonização corporal,false,,"Termo de consentimento para harmonização corporal ideal para profissionais de saúde, estética e harmonização, que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
consentimento-para-harmonizacao-corporal,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
consentimento-para-harmonizacao-corporal,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_a3078c72-f10e-4597-9281-2352461d7f11.webp?v=1761929029,3,"",,,,,,,,,,,,,,,,,,kg,,,
consentimento-para-harmonizacao-corporal,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
consentimento-para-harmonizacao-corporal,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-ultraformer,Termo de consentimento para Ultraformer,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>O termo de consentimento para Ultraformer (ultrassom micro e macrofocado) é impresso em papel offset paperfect® com 90g/m².<br><br><meta charset=""utf-8"">Cada bloco contém 100 folhas em formato A4 (21x29,7cm).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","esteta, papelaria-hof, papelariadermato, product, termo",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/termo-ultraformer-atualizado.webp?v=1753708443,1,Termo de consentimento para Ultraformer Ultrassom Micro e Macrofocado para estética avançada,false,,Termo de consentimento para Ultraformer (ultrassom micro e macrofocado) para estetas / profissionais da estética avançada.,,,,,,,,,,,,,,,kg,,,active
termo-consentimento-ultraformer,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-ultraformer,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_8b6b3e9d-d7d2-4f95-9e1a-c5a7dda81a9e.webp?v=1761929070,3,"",,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-ultraformer,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-ultraformer,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-preenchimento-labial,Termo de consentimento para preenchimento labial,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>O termo de consentimento para preenchimento labial é impresso em papel offset paperfect® com 90g/m².<br><br><meta charset=""utf-8"">Cada bloco contém 100 folhas em formato A4 (21x29,7cm).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","esteta, papelaria-hof, papelariadermato, product, termo",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/termo-consentimento-preenchimento-labial.webp?v=1749572629,1,"Termo de consentimento para preenchimento labial. Impressão, design gráfico e qualidade premium.",false,,"Termo de consentimento para preenchimento labial. Impressão, design gráfico e qualidade premium.",,,,,,,,,,,,,,,kg,,,active
